author,date,review,score
김창일,2024년 1월 30일,블루아카는  인생  이다   이런 명작을 이제서야 알게되다니   인생 절반 손해볼뻔 했습니다,5
문블블,2024년 1월 30일,울었습니다,5
양하율,2024년 1월 30일,천장좀 그만 찍자 이 썩을,5
도리12 ki,2024년 1월 30일,베리굿 굿굿,4
EXC_고민이,2024년 1월 30일,센세가 간다       청휘석들며 ,5
한성욱,2024년 1월 30일,추운 여름이 계속온다,5
영올,2024년 1월 30일,솔직히 게임을 하면서 싫어하는 케릭터나 비호감인 케릭터가 많이 생기는데 블아는 케릭터 하나하나가 디자인과 개성이넘처 비호감인 케릭터는 단 하나도 없었습니가 그래도 최애는 이오리 입니다 이오리  번째 스킨 언제 나옴니까   ,5
이승준,2024년 1월 30일,후 사랑한다 내새끼들,5
천월,2024년 1월 30일,다 좋다 메모리얼도   음음 만족   하지만 히나 캐릭도 좀 좋게 만들어주세요   ,5
달콤한 레몬에이드,2024년 1월 30일,재밌어요 감사합니다,5
모찌떡을위하여,2024년 1월 30일,우리 게임은 우리가 지킨다  게관위 폐지 드가자  ,5
강영훈,2024년 1월 30일,굿,5
연호령,2024년 1월 30일,정실은 시로코,5
오예성,2024년 1월 30일,개재밌어요 ,5
최유정,2024년 1월 30일,메인스토리에도 성우가 해줬으면 더 재밌었을듯,4
Cr.,2024년 1월 30일,단연 최고의 게임  스토리면 스토리 캐릭터면 캐릭터 모든 방면에 있어 최고의 클래스를 자랑함  이렇게 몰입해서 해본 게임은 처음일뿐더러 운영진의 스탠스가 정말로 마음에 들음   다른 게임이나 특히 넥슨에선 전혀 느낄 수 없었던 유저 존중과 소통을 이 게임에서 가장 잘 느끼고 있음  이대로만 해줬으면 좋겠어요  사랑합니다 ,5
말라말랑마시멜로,2024년 1월 30일,재밌는거같아요,5
정민석,2024년 1월 30일,최고,5
MaIA,2024년 1월 30일,국산겜은 역시 잘 만들어야지 국산겜이라 말할수있지,5
최준혁,2024년 1월 30일,이것이 게임이다,5
성수욱,2024년 1월 30일,정말 재밌게 잘 하고 있습니다,5
너호찬,2024년 1월 30일,오픈유저로써 게임성의 추가가 필요하다고 생각합니다 컨텐츠가 부족하여 다른 유저를 유입시키기가 힘듭니다,5
신정환,2024년 1월 30일,우리 겜 흥하자  ,5
아왈왈해,2024년 1월 30일,블끼끼 블끼끼 재화 더 뿌려줘,5
아비도스 선생님,2024년 1월 30일,매모리얼 로비도 좋지만 지금까지 봤던 스토리 이벤트에서 나오는 장면들이나 그런것들도 로비로 사용할수 있음 좋겠습니다 블아 화이팅 ,5
오은서,2024년 1월 30일,그저 갓 겜 블 아 ,5
최준용,2024년 1월 30일,캐릭터들이 깜찍하고 귀엽고 예쁘고 사랑스러워서 좋아요  ,5
김은수,2024년 1월 30일,용하형 짱,5
WANG,2024년 1월 30일,스토리 탄탄하고 숙제요소 깔끔하고 게임성은 조금 아쉽지만 오래하기 좋은 수작게임 ,5
시아,2024년 1월 30일,보이스룸에 한글 자막이 있으면 좋겠습니다,4
김경진,2024년 1월 30일,내 인생을 바뀌게해준 게임이자 목표를 만들어준 게임중 하나 스토리도 진짜 잘만들었고 캐릭터도 각자만의 개성이있다고 생각합니다  하루 마무리를 항상 블루 아카이브 플레이를 하고 마치는거 같네요 앞으로도 계속 흥했으면 좋겠습니다 ,5
조영식,2024년 1월 30일,컵볼게임 보상이 안나와요,5
Frist,2024년 1월 30일,이 게임은 신이야,5
미엘,2024년 1월 30일,내 최고의 인생게임,5
Kimsg,2024년 1월 30일, 꼴려 ,5
레이다병이라우,2024년 1월 29일,아니 결제하고 이틀도 안되서 사용자에러라며 로그인조차안되는데 문의해도답변도없고 게임 캐시삭제 재설치다해봐도안되네 결제하자마자 이거먼     이럴꺼면 환불이라도해주던가요,1
effect Medici,2024년 1월 29일,첫스토리 보고 바로 동서남북으로 울부짖었습니다 이걸 왜 이제야 안건지    흥하십쇼,5
카카오페이,2024년 1월 27일,아이폰에서 갤럭시로 바꾸면서 계정 연동도 해놨는데 로그인하니까 왜 새로 가입하라고 뜨는데 기존계정어디간거죠    ,5
DayBloom,2024년 1월 27일,사용하던 계정연동 찾으려는데 한번 로그인해볼때마다 강제로 프롤로그 하게 쳐만들었는데 메이플 보고배운 넥슨이라 그런지 스킵조차안된다,1
윤동원 (Budbox),2024년 1월 27일,최종장 남들볼때 못봤더니 죄다 스포당하고 이벤트도 최종장에 연계되어있어서 아무것도 못하게 되어 결국 다 아는내용을 모르는듯 읽어야 하는 고통스러운 텍스트 고문  할것도 없이 반복만 요구하는 숙제형 게임에다 기믹이라고 추가하는게 도전과는 상관없이 불합리하고 무작위성의 기분 나쁜것만 추가됨  현질유도는 인권캐릭터가 죄다 가챠이니 말할것도 없음  오픈때부터 해왔지만 몇달 망설이다 결국 손절합니다  게헨나아카이브 화이팅  앞으로도 게헨나만 빨아주세요 ,1
둥글둥글,2024년 1월 27일,캐릭터 일러스트와 귀여운 인겜   캐릭터로 구성되어있는 게임이다 그리고 스토리도 볼수있는데 그게 괜찮은걸로 알고있다  원래 난 스토리는 아예 스킵하는편인데 이게임 스토리는 조금이나마 보고 그랬던것같다  그리고 난 모바일 게임같은경우 며칠정도만하고 할 마음이 안생겨서 접는데 이 게임은 내가 열심히 하고있는 게임임 ,5
snke apple,2024년 1월 27일,굿,5
김정훈,2024년 1월 27일,우마무스메 하다가 다른건 없나 하고 설치해봤다가 리세두번하고 지움    로딩 느리고 일러도 무슨 선택적 고화질이네,5
maple,2024년 1월 26일,게임도 간편하고 캐릭터도 귀엽고 이쁘고 게다가 메모리얼이라는 기능까지 좋네요 스토리 안보고 스킵하고 원신은 스킵버튼없어서 안하는데 블루아카이브는 스킵이 있어도 재미있고 감동에 낭만이 있어서 스킵안하고 스토리 전부다 봤습니다  애니메이션 하나보는 느낌 ,5
아닌데,2024년 1월 26일,굿,5
앙앙,2024년 1월 26일,장점이 캐릭터  스토리  음악  좋은데 그게 전부입니다  많은 육성을 요구하는 엘리그마포함 엄청난 재화들  캐릭터의 매력들을 보고 시작하는 사람들이 많을텐데 컨텐츠들이 전부 지역 스토리 외에는 재미없는            인    뿐이라는점       로는 전혀불가하고 바로죽어버리는 총력전  대결전들을 없앨수는 없으실테니 개선이라도 해주시고    말고도 게임에 매력이나 재미를 많이 살리는 의지와 블루아카이브에 가장 큰 장점인 예쁘고 사람들을 꽉 붙잡아두는 이 잠재력깊은 캐릭터들을 중심적으로 컨텐츠를 추가해주시고 캐릭터들 육성 부담을 줄여야 할거같아요  현금부담이 큽니다 ,3
착한악글러,2024년 1월 26일,레벨 제한에다가 뽑을때 필요한 청휘석 극악의 확률 조금 격차가 있는 임무는 가능하나 속성이 두가지가 포함되어 완벽한 클리어가 힘들고 중복까지 포함되며 현질 없인 임무 뚫는데는 아주 힘듭니다 청휘석 겨우   회차 모이두는데 올 블루면 암 걸리겠죠 스토리나 캐릭터는 인정하겠습니다 하지만 유저 레벨에 따라 캐릭터도 똑같아야하는 겜은 처음이네요 나머지 사람들은 현질할 돈 되고 술술 풀려나가니  점 주는거겠죠,2
웨리,2024년 1월 26일,뭐해 당장 깔아,5
강류헌,2024년 1월 25일,호시노 최고 사형수는 영원하리라,5
Raphael,2024년 1월 25일,청불만 안먹었어도 더욱 빛날 게임이였다   ,5
32bit,2024년 1월 25일,사실 게임 자체는 그냥 평범한 오타쿠 저격 수집형    임  하지만 모모톡이라는 시스템으로 각 캐릭터들에게 최대한 입체적인 캐릭터성을 만들어주고 굉장히 몰입도 좋은 스토리를 보여줌  솔직히 개인적으로 스토리를 굉장히 몰입해서 봤기 때문에 스토리 원툴 겜이라고도 생각됨  겜이 재미없단건 아님  겜도 재밌음  누가 씹덕겜 하겠다면 소프트한 게임으로 추천해줄만 함            수정  블루아카랑 김용하는 신이고 무적이다   용하모토 칸 만세   블루아브 갓겜이니 꼭 하심씨오 ,5
크루시어스,2024년 1월 25일,굿   ,5
taeyang kim,2024년 1월 25일,매우 재미있는,1
킨지,2024년 1월 25일,꾸준히 발전하는 모습이 너무 좋다 한국 개발 게임이 일본보다 반년 느린 것 빼고,4
Dragonfly,2024년 1월 25일,갓겜입니다       ,5
picklecover,2024년 1월 24일,아니 이겜 고인물되면 확률 낮아지는 시스템 있나요 어느덧    시간 넘게 해가는데 저번 미카픽업부터 천장이 패시브네요 이건아니죠 그래도 정으로 별점  개 겜은 계속 할거임,1
Y.l.N H,2024년 1월 24일,인생살면서 했던 갓 겜            ,5
오민석,2024년 1월 24일,캐릭터 잘 찍어냄 갠적으로 미소녀 가챠갬 중에 원탑이라 생각함 근데 게임이 재미가 없음 뭐 취향 차이 겠지만,2
푸른달의선물,2024년 1월 23일,가챠 자체를 욕하는건 아니지만 무과금으로 진행하는게 스트레스를 주는 건 참 대단하다 공격속성은  가지지만 경장 폭발  중장 관통 이 기본적 게임진행은 직접 싸우는 전투원 명 필드밖에서 지원을 하는 지원병 명으로 진행 됨 전투 캐릭은 딜러 탱커 서포터의 역할으로 나뉘고 지원 캐릭은 딜러 힐러 서포터로 나뉨 시작 캐릭이 폭발서폿 경장탱커 관통딜러랑 힐러임 그리고 초반에 무료 뽑기 기회가      정도 여기서 쓸만한 폭발딜러 전투원 하나만 나오면 초반 미션  랭크는 무리가 없음 그런데 저 많은 무료뽑기에서  등급 캐릭이 확정이  개 밖에 안되는데  등급에선 쓸만한 딜러가 적음 심지어 나와도 관통딜러만 나오는 경우도 있고 그런경우  장 부터  랭크가 어려워짐 무료 재화를 얻는 수단은 많지만 주는양이 매우 적어서 노가다임 스토리는 개인취향를 많이 타니까 사람마다 노가다가 아닐 순 있지만 그 노가다를 해서 뽑아서 안뜨면 적정레벨로  랭크는 불가능 오버스펙으로 딜찍누 할꺼면 적정레벨 왜 있냐,1
하룬,2024년 1월 23일,최종장 보고 왔습니다 잠깐 감동의 눈물을 흘리다 감사의 별점 지르기  만개를 박고 가겠습니다    ,5
김미카,2024년 1월 23일,무과금으로 할꺼면 비추천함 넥슨게임답게 확률 주작침,1
사람,2024년 1월 22일,섭종전까지 함께가자,5
오미,2024년 1월 22일,무과금러들도 할만한 게임입니다  청휘석 모으다가 인권캐나 한정캐 올 때만 천장찍으면 할만합니다  없는캐도 꽤 있긴있지만 임무   까지는 지장없습니다  하지만 성장재화가 부족한건 사실입니다  이제   레벨정도 되니까 한 학생키울때마다 힘들어요 아니면 다른게임들처럼 캐릭터 초기화가 있으면 좋겠습니다  메모리얼 얻기도 쉽습니다  암튼 요약하자면    무과금도 할만함    임무 밀기 쉬움    성장재화 부족함,5
익스플로젼,2024년 1월 21일, 용갓 ,5
Dalyume2876,2024년 1월 21일,캐릭터 일러스트와 음성    모델링 게임성 등 완벽한 게임이에요  하지만 저의 귀차니즘이 너무 심한 탓에 게임을 이어갈 수 없 으읅  게임을 욕하는게 아닙니다  제 게으름을 탓해주세요  ,5
hans,2024년 1월 21일,걸작,5
Nfnfnf,2024년 1월 20일,페스든 픽업이든 가챠확률 조작 작작해라  ,1
욥욤욤,2024년 1월 19일,학생을 지키는건 선생의 의무다,5
김민제,2024년 1월 19일,재밌게하고 있음,5
Jeong LEE,2024년 1월 18일,나이 많이 먹진 않았음에도 불구하고 그저 귀여운 딸래미들 보는 느낌이에요  학생들 하나하나가 개성 넘치고  일러스트와    모델 모두 퀄리티가 높은 것 같습니다  특유의 그림체도 마음에 들고     모델의 모션은 귀를 꼼지락거리거나  가구랑 특수 상호 작용을 하는 등 개발팀이 혼을 갈아넣었다고 봐도 될 정도로 디테일이 살아있습니다  학생들 하나하나가 호감인 것은 덤이고요  그리고 운영진 분들이 꾸준히 준비해 주시는 많은 오프라인 행사나 이벤트  콜라보들을 보니 다른 게임들에서는 보지 못했던 성의가 느껴지고  왜 블루아카이브가 잘 나가는지 알 것 같습니다  굿즈 퀄리티만 조금 더 올려 주시면 최고일 것 같습니다  감사합니다  ,5
랫츠고헤븐,2024년 1월 18일,메모리얼이나 모모톡 시스템으로 학생의 성격이나 요소들을 직간접적으로 보여주고  애정을 쌓게 해주는 점이 메인  이벤트 스토리에서의 몰입감을 한층 더해주는 것 같습니다  또 학생들의   와 사격 모션이 디테일해서 좋고 흥미로운 보스 디자인과 세계관 설정  활발한 밈 사용과  차 창작 장려가 블루 아카이브라는 게임을 이토록 빛내주지 않았나 싶습니다  늘 청계천의 대게들을 살찌워가면서 좋은 게임을 만들어주시는 개발자분들과 아로나 쨩  용하신님께 찬사를 보내고 싶습니다    ,5
박태준,2024년 1월 17일,아아아 용하형   제발   클라이언트 좀 만들어 줘,5
Rugia 10,2024년 1월 16일,이겜만 하면 잠이와서 잠안올때 쓰기 좋네요   사실구라고 김재원 보다가 했는데 생각보다 재밌네 그리고 사랑해 넥슨,5
박혁제,2024년 1월 16일,이대로만 갑시다,5
양모노,2024년 1월 16일,나는 만   세인데 왜 깔리냐,5
-,2024년 1월 14일,넥슨은 서브컬쳐나 만들어라,5
김형운,2024년 1월 14일,멋진 스토리네요,5
kasio Mia (Miakasio),2024년 1월 14일,사랑한다 블루 아 카 이 브 아루는  사랑 이다 ,5
김상형,2024년 1월 14일,게임은 좋은데 최적화가 별로임  일러스트도 저화질로 나오고     쓰고있는데 그닥 좋은 기종은 아녀도 좋지는 않아도 블루아카만 이러는거 보면 최적화 도 생각해줬으면 좋을거 같음,5
에에,2024년 1월 14일,화면 잠시 나갔다 들어와도 튕기네요    고쳐주세요,2
꿀잼TV,2024년 1월 13일,첨엔 오타쿠들 게임인줄 알았는데 친구들이 많이해서 해봄 근데 진짜 오타쿠들 게임이 아니란걸 암 진짜   재밌음 추천해준 친구들이    고마움,5
이태준,2024년 1월 13일,용하형 게임 너무 즐겨하는데 픽업캐릭이      확률인데        캐릭이    뽑중 픽업캐릭이 안나오고 다른 캐릭이  번 나온게 말이 안돼 이거 확률 이상해 요즘 가챠만 돌리면 천장만 계속치고 살려줘,4
나너우리,2024년 1월 13일,굿,5
쿠로하루,2024년 1월 13일,학생이 친 절하고 선생이 맛있어요,5
김민수,2024년 1월 12일,스토리는 좋아서 팬이 됐지만 아쉬운 게임성 때문에 계속하고 싶었는데도 오래 못 잡음  그랜드체이스 같은 조작형태였다면 좋았을 텐데 ,5
이지호,2024년 1월 12일,모집하려고 모집버튼 누르면 비정상적인 접근이라면서 계속 튕기는데 이거 언제쯤 수정되나요     ,3
김동호,2024년 1월 12일,이번에 최신 패치 이후부터 메인 인트로 화면에서부터 로딩이 제대로 안 되는 것 같습니다만 특별한 이유가 있을까요  재설치까지 해봤는데도 상황이 나아지지가 않네요 원래  블루 아카이브  라고 음성이 나와야할텐데    폰 기종은 갤럭시    입니다,3
큐비오션,2024년 1월 12일,게임은 만족하면서 하고 있긴 한데요 제가 이때까지 원하는 학생 뽑으려고  번 시도한적 있었는데  번 전부    뽑 까지 가도 안 나오거나         쯤에 나와서 소과금인 제 입장에서 많이 난처한 부분이였습니다  물론 제 운이 안좋은 점이 맞겠지만 아주 조금이라도 확률을 조정해주시면 부담이 덜해질 거 같습니다  이런 리뷰 달기도 뭣하지만 이제껏 픽업할때마다 그리고 픽뚫  번씩 당할때마다 불가피하게 억울해서 적게 되었습니다  게임은 정말 만족하고 있습니다 ,5
지라치,2024년 1월 12일,수즈사 이쁘다,5
최형욱,2024년 1월 11일,개인적으로 서브컬쳐게임중에서 스토리랑 캐릭터 관련해서는 이거보다 나은게임 못봄   ,5
으아악,2024년 1월 11일,홈으로 나가면 게임이 종료됩니다,3
이현중,2024년 1월 10일,발열이 너무 심해요,5
이주원,2024년 1월 10일,뽑기 들어가기만 하면 오류뜨고 팅기는거 좀 고쳐라,1
ᄋᄋ,2024년 1월 9일,난 캐릭터가 이쁘고 귀여워서 하는중   히나 그저 갓,4
루비,2024년 1월 9일, 년 개월 동안 하면서 느낀점은 처음에 했을때는 조금 거부감이 들었습니다 하지만 하면 할 수록 빠져드는게 이게임에 매력이라고 볼 수 있습니다  특히 스토리는 단헌컨대 다른 게임의 스토리들과 비교해도 밀리지않는 정도입니다 최근에  차  영상을 봤는데 온몸에 전율이 돋더군요 또한 넥슨게임들에 특징이 이상하게 브금을 잘만든다는 것입니다 브금 하나하나가 다 좋고 잘 듣고있는 부분입니다 근데 단점이라고 한다면 스토리를 다 밀어버리면 딱히 할게 없어지긴 하지만 계속해서 나오는 이벤트 스토리를 보면 딱히 문제 될게 없지많요  앞으로도 계속 이 방향으로 나아가 주셨음 합니다  이상 샬레에 선생 이었습니다 ,5
ᄋᄋ,2024년 1월 9일,캐릭터성 빠는거 이외에     게임성만 높고보면  노잼이긴함 스토리랑 캐릭터빨로 버티는게임임,1
담장위고양이,2024년 1월 9일,말도 안되는 확률 그냥 무조건 천장치라는거네 픽업 확률 창렬 그자체  서브컬쳐고 나발이고 넥슨 다운 확률이네 픽업    퍼       ,1
user-92Sej6cq,2024년 1월 8일,예아,5
이은석,2024년 1월 7일,그림 너무 너무 잘 그리시네요    ,5
네센(Nesen),2024년 1월 7일,게 임 문제에 비해서 너무 폭발적인 관심을 받은 어플                           확실히 고점을 노리지 않는다면 무과금으로도 충분히 즐길수 있는 수집형이지만  상위권을 노린다면 구조 자체가 문제인 재화 부족으로 인하여 픽업 캐릭터를 뽑아도 키우지 못하고 피규어로 써야 한다                          이긴 하지만 어플 자체가 엄청 무거워서 물 주려 키면 로딩 시간이 절반이다                             아이패드로 하면 약간 더 쾌적해지긴 하지만 용량이 크고 굳이 패드로 할 이유를 느끼지 못함                             시작하려 한다면 그냥 캐릭터 자체만 즐기길 바란다 컨텐츠 할게 진짜로 없고  재미도 없으며 캐릭터성이랑 에덴 조약 투툴이라 생각될 정도로 최악의 경험만 얻음                          청휘석을 퍼주기도 하고  정이 있어서 아직 하지만 하나코  성 뽑고 나면 지울 어플,1
심대섭,2024년 1월 6일,리뷰 왜 자꾸 지워지는거냐고  도대체 유저 개돼지로 보는거 넘 꼬운걸 어캐하냐고요 ,5
정동섭,2024년 1월 6일,뉴비유저입니다 복귀캐릭다시얻을수있어서만족합니다 ,5
HenryKimcoco,2024년 1월 5일,제 인생 최고의 서브컬쳐 게임입니다  좀 과장해서 말하자면 제 인생의 새로운 색감을 추가해줬다 말하고 싶습니다  블루 아카이브  앞으로도 쭉 함께 할 수 있길 응원합니다 ,5
Arkner Gleater,2024년 1월 5일, 게임이 재미있고 레이사가 맛있어요  소전 명방 원신등등을 거쳐오면서 다양한 캐릭터를 보고 만나고 그리고 즐기면서 맛 봐왔지만 블루아카이브에서 한 캐릭터에 푸우욱 빠져본 경험은 다른 게임에서 느끼지 못한거 같아요      그런 의미로 우리 레이사 이격좀 빨리       수영복 이격이면 더 좋고요 흐흫,5
이진수,2024년 1월 5일,씹덕의 성지,5
팬텀,2024년 1월 4일,좋은 게임 만들어주셔서 감사합니다,5
태영.,2024년 1월 4일,재밌다 스토리 좋고 브금 좋고 캐릭터도 잘 나온다,5
geonughi ha,2024년 1월 4일,여러분 이겜은 안전합니다 ,5
ber Li,2024년 1월 4일,하루빠짐 없이 즐겨하고 있습니다 혹시 플레이 스토어 플레이포인트로 재화 구매할순 없을까요   ,5
재성,2024년 1월 4일,다 좋은데 대결전만 없애줘요,5
그리핀,2024년 1월 4일,뽑기 확률 최악의 게임 밸런스가 전혀 맞지 않고 캐릭터간 등급의 차이가 있어 안쓰는 캐릭터가 너무 많다  이렇게 뽑기 확률이 극악일거면 등급을 없애고 밸런스를 맞추던가 해야되는데 뽑기 확률이 낮으니 지옥이 펼쳐진다  신규 유저는 절대로 시작해서는 안되는 게임 ,1
김철수,2024년 1월 3일,                   ,5
peage11 1,2024년 1월 2일,수집형 게임 개성있는 캐릭터가 많고 일러스트가 예쁘며 팬아트나 단편 만화 그리는 사람들이 많아서 두배로 즐길수있는 게임 스토리는 처음에 좀 유치하다고 생각했지만 보다보니 재밌는 게임,5
마현수,2024년 1월 2일,다 좋은대 선생이란 호칭을 붙일 때 선생이 학생에게 이런짓을 해도 되는지 자괴감이 든다,4
정상일,2023년 12월 31일,대가리 봉합,5
오타크,2023년 12월 31일,밝고 건전한 게임 ,5
박용우,2023년 12월 30일,용하야진짜,1
HyoJoon Yoon,2023년 12월 30일,계정 연동했더니 전에 하던거 사라졌어요 어떻게 해야되나요 ,5
MY NURSE,2023년 12월 30일,전투고 컨텐츠고 다 좋다 치는데  게임 켤 때마다 뜨는 궁금하지도 않은 공지좀 없애고 성급 올릴 수 있는 학생은 학생 목록에서 바로 확인할 수 있게 별도 알림 아이콘좀 만들어 주시면 안되나요  모든 사람이 슈퍼계정이라 재화 생길 때마다 레벨이랑 스킬을 다 한계까지 올려두진 않잖아요,4
한병우,2023년 12월 30일,블루     아카이브    아로나   프라나   센세 몰 루,5
윤현식,2023년 12월 30일,한국어 판만 기다리는중,5
구트,2023년 12월 30일,순수하고 밝은 게임,5
requiemix,2023년 12월 29일,일섭  한섭 출시 때 부터 함께한 선생입니다 결론부터 말하자면 제 인생게임이자 모든 게임들 중에서 단연코 최고의 게임이라고 자신있게 말할 수 있습니다 우리 학생들도 너무 예쁘고 인게임에서의 전술 시스템과 메모리얼  다양한 컨텐츠 등등 어느 하나 거를 타선없이 정말 잘 만들어진 게임입니다    그중에서도 스토리는 다른 서브컬쳐 게임들과 비교해봐도 무조건  순위에 들어가는 재미와 감동을 줍니다 또한 선생님들과의 소통과 게임관련 굿즈   차 창작물도 매우 잘 되어 있어  점 밖에 주지 못하는게 아쉬울 따름입니다    다만 조금 불편한 점이 있다면 특정 스토리를 클리어하고 접속하면 로딩화면의   음악과 우리 학생들의 메모리얼    을 변경할 수 있게 해주시면 감사하겠습니다    마지막으로 제일 중요한건 우리 미카공주님이 너무 예쁘다는 겁니다     스토리에서도 메모리얼에서도 그저 존재 자체만으로도 제 삶의 원동력이 되어주고 있습니다 앞으로도 영원히 블루 아카이브 재밌게 플레이 하겠습니다  ,5
아우라지,2023년 12월 28일,스토리는    잘 짰다     카르바노그 편 보니     년 드라마 다시 보는 느낌이였다    ,5
임동현,2023년 12월 27일,스토리 재생기인데 재밌음,5
하월주,2023년 12월 27일,굳,5
유가온,2023년 12월 27일,장점은 재화 수급이 막 어렵지 않고 서비스와 소통이 은근 잘됩니다  단점은 나중에 스토리 다 보면 은근 할게 없다  종도지만 이벤트 스토리가 잘나와서 괜찮습니다  이대로 만 운영 해주시면 좋겠네요  좋은 게임 감사합니다 ,5
동건,2023년 12월 27일,용하형 사랑해,5
정어리,2023년 12월 27일,이제 넥슨겜에 돈   원이라도 쓰는날에는 넥슨 사옥 터트리러간다,1
Jay Lee,2023년 12월 27일,김용하 그는 신이야 ,5
김소라,2023년 12월 26일,      토끼 이벤트 상점 접속이 안되네요   재설치 후에도 안됩니다 확인해주세요 ,5
언티어,2023년 12월 26일,할말이 없습니다 최종편을 보고 말을 잃었습니다,5
하다다,2023년 12월 26일,재밌어요  첨에 실행 문제는 있었지만 잘 놀고있어요,5
원동규,2023년 12월 25일,스토리 갓겜 뉴비 너무 불친절겜 레벨올리기 너무 힘듬 기다리는 마음으로 한달동안은         돌리거나 경던아니면 골던 돌고 꺼야됨,3
C'est Cool,2023년 12월 25일,최적화가 너무 별로인거 같아요   복잡한 것도 없는 게임인데,4
김지훈,2023년 12월 25일,    ,5
롯데와플짱,2023년 12월 25일,스토리가 너무 아싸찐따가 쓴 냄새가 남 오타쿠가 아니면 쳐다도 안볼게임,1
ᄋᄋ,2023년 12월 25일,컨텐츠 부족  기대되지 않는 컨텐츠만 가득  개발력 부족  매력넘치는 캐릭터들이지만 스토리는 갈수록 하락세 에덴조약이 최고였음,1
Ha Rim Kim,2023년 12월 25일,    ,5
이지환,2023년 12월 24일,블루아카이브가 이제 제 인생 게임이 된것같습니다   스토리도 좋고  캐릭터들도 이쁘고  전투씬도 좋고 그냥 다 좋은것 같습니다 하지만 몇가지 아쉬운점은 버그가 발생한다든가 재화가 뽑기에 비해 너무 적은것 같습니다  그래도 블루아카이브는 제 인생게임이란것은 변함이 없는거 같습니다 앞으로도 재미있는 콘텐츠들 많이 만들어주세요   ,5
지속,2023년 12월 24일,캐릭터 하나하나를 다 매력적으로 만든다는게 대단한 것 같음,5
임태균,2023년 12월 24일,재미있어요 ,5
22N,2023년 12월 24일,재밌게하고있는데 이번에 크리스마스 이벤트로 보내진 스케쥴 티켓   개가 수령되지않숩니다  최대한도거  개고 그거 다 소모해도 수령이 되질 않습니다   근데그거말고는 재밌게 잘 하고있습니다,5
오택승,2023년 12월 24일,블루아카 평생 가자,5
김성엽,2023년 12월 24일,유효하지않는 인증정보라며 접속이 안됩니다 ,5
이주환,2023년 12월 24일,블루아카이브 진짜 좋은 게임 인것 같아요      앞으로도 좋은 서비스 및 오래 운영 해주었으면 좋겠어요,5
O A,2023년 12월 23일,스케줄 티켓   개가 안먹어지는데 이거 어떻게 하나요 ,5
quit yt,2023년 12월 23일,갓겜,5
누렁이,2023년 12월 23일,세리나 사랑해 ,5
김여은,2023년 12월 23일,학생인 캐릭터들로 왜이러는지 모르겠음,1
S P,2023년 12월 22일,스케쥴 티켓을 전부 소모했는데도 우편으로 온 스케쥴 티켓이 안 받아지네요 확인 부탁드립니다,4
가즈아,2023년 12월 21일,한국게임의 희망,5
몰?루,2023년 12월 21일,김용하 그는 신인가   캐릭터를 어떻게 이렇게 잘 뽑지    ,5
한조왼쪽젖꼭지,2023년 12월 21일,블루,5
_강규현,2023년 12월 21일,굳,5
김상화,2023년 12월 21일,최의아이,4
커피포트,2023년 12월 21일,응원합니다,5
눈없는선인장,2023년 12월 20일,이 게임의 운영진은 단지 게임을 상품으로 바라보지 않습니다  이 점만으로도  우리는 천천히 만들어져가는 이 하나의 세계를 지켜 볼 가치가 있습니다 ,5
임건민,2023년 12월 20일,캐릭터들이 너무너무 귀엽고 재미있어요 초반에는 리세마라 하느라 엄청 힘들었는데 좋은 캐릭터를 얻고나니까 진짜 재미있어요 그리고 좋아하는 캐릭터를 얻었을 때 기분이 엄청 좋아요,5
매지션 오브 블랙 카오스,2023년 12월 20일,겜 여러므로 레전드다  연령도  브금도 레전드다  그리고 내 공허한 지갑과 텅장도 ,5
dogdogdog,2023년 12월 20일,내돈,5
신승현,2023년 12월 20일,굳,5
Ravoir,2023년 12월 20일,넥슨 게임 중 가장 갓겜이라고 평가 하고싶음,5
서강원,2023년 12월 20일,한국어더빙 버전했주세요,1
공양잉,2023년 12월 20일,이궈궈던 ,5
박준혁,2023년 12월 19일,찬양하라 갓용하,5
김하,2023년 12월 19일,머리 깨졌어요 책임져요,5
이하랑,2023년 12월 19일,사랑한다 블루아카,5
Lem Flare,2023년 12월 19일,각각의 캐릭터들마다 각자만의 개성이 잘 살아있어서 재밌는 작품,5
석박지,2023년 12월 19일,블루아카이브 정말 재밌어요,1
명한(명한),2023년 12월 19일,양산형 게임도 아니고 매우 재밌습니다,5
하나류,2023년 12월 19일,일단 재밌게 하는 중이니   일 공지하는거 보고 수정하겠습니다 ,5
프리미티에,2023년 12월 19일, 완벽한 갓겜 ,5
lil,2023년 12월 19일,겁나재밋다,5
검은까마귀,2023년 12월 19일,최고의 겜,5
지옥,2023년 12월 19일,갓겜,5
레고도영,2023년 12월 19일,나의 인생게임,5
UNKNWON,2023년 12월 19일,예전에 깐적이 있어서 그런지   세인데 깔리네,5
구른다아아,2023년 12월 19일,갓겜 ,5
문상원,2023년 12월 19일,그냥 갓겜,5
キムモカ,2023년 12월 19일,잔잔한 인생 속 사랑과 약간의 갈등  그것이 블아이자 인생이다 ,5
최예찬,2023년 12월 19일,개혜자,5
카윌오르,2023년 12월 19일,캐릭터가 귀엽다  임무 하나에 로딩이 왜 이리 많은겁니까   가 통일되지않아서 여기 눌렀다 저기 눌렀다 피곤함,5
이정윤,2023년 12월 19일,스토리가 좋고 과금 없이도 충분히 즐길 수 있네요,5
