author,date,review,score
YEE글스한화,2023년 1월 21일,곱게 쓴 리뷰는 왜 지움         야 너네 공카    쩔더랔   ,4
듀이*]*,2023년 1월 20일,재밌음,5
Blanche Lee,2023년 1월 20일,리뷰 필요 없어요 이리뷰 보신분들 걍해보세요,5
필재선,2023년 1월 20일,렉 멈춤현상 이거만 빼면 만족합니다,4
이슈타르2김,2023년 1월 19일,재미있어요  ,5
공명김,2023년 1월 18일,턴제 게임 너무 좋아요,5
Yul Y (Yulinism),2023년 1월 18일,재미있어요 다만 최근 생긴 프리징 현상 고쳐졌으면 좋겠어요 고생하시네요,5
sangwon seo,2023년 1월 17일,돌고돌아 다시왔다 이만한조강지처없다 예전그사건이후로 운영도 좋아졌다고알고있고,5
정하장,2023년 1월 15일,아니 잘하고있었는데 진짜 중간중간마다 흐름 끊어버리는 개같이 어려운 스테이지들 너무 화남 정정 당당히 라면서 피통 엄청 크고   번 리트라이 하는데   번 싹다 스킬 봉인에 기절에 턴마다 억까로 지고 거의 다 이겼는데 봉인 봉인 봉인 진짜 너무 화난다 중간중간 깨려면 자꾸 성정석 쓰게 만드는게 너무화남 너무 어려워서 못깨겠는데 왜 그 스테이지에는 친구 캐릭들 싹 못 쓰게 고정이 박혀있기도하고 너무 화난다,3
별난,2023년 1월 15일,올해도 이렇게만 갑시다 흥하여라    ,5
센지 무라마사,2023년 1월 15일,그냥 말이필요없는 최애게임,5
김태웅,2023년 1월 15일,돈 박는 겜  그래서 좋다,5
YoungAe Lee,2023년 1월 14일,그래도 한다 ,4
강아지,2023년 1월 13일,애니 볼려고 시작했는데 재밌네,5
현시온,2023년 1월 12일,안타깝네요 정말로,5
뎐믈,2023년 1월 11일,재밌음,5
이채민,2023년 1월 10일,이 게임 개인적으로는 정말 재밌어요 이거 추천해요 뽑기도 뭐가 나올지 두근두근하고  성 뽑으면 소리지를만큼 쾌감 좋습니다  제작님 이슈타르 다시 나오게 해주세요 뽑고싶어요 제발 부탁드립니다 제발 어쨌든 한마디로 정말 재밌으니까 해보시는거 추천해요    이게  성이 너무 안나오는데요 이건 좀 어떻게 해주세요 너무 안나옵니다 그리고 이벤트때 현실돈 쓰라는게 너무 많고 비싸요 무과금이 못해요 참고로  성도 안나오는데  성도 안나오면      어쨌든 이것좀 어떻게 해주세요 부탁드립니다 ,5
김해양 (해양멸치),2023년 1월 10일,내 알트리아 내놔    ,4
민화령,2023년 1월 9일,우리 잔느와 청밥 그리고 못짱까지 뽑았기 때문에 기분이 좋아져서  점   ,5
donguk lee,2023년 1월 9일,재미있습니다  좋아하는 캐릭터가 잘 나와줘서 재미있게 하고 있어요   ,5
이정기,2023년 1월 9일,픽업가챠 맞음      번 가까이 돌렸는데  성하나 안나오는건 대체 뭐야     ,1
텐쿠호,2023년 1월 9일,예전에할땐 렉 거의 없었는데 오랜만에 설치해서 하려니까 렉 개많이걸림 주기적으로 최적화같은거 한번씩 하시는게 좋을듯   ,3
이필순,2023년 1월 8일,게임이뚝뚝끊긴다굉장히불편하다,4
설유찬,2023년 1월 8일,페그오 화이팅,5
less Name,2023년 1월 7일,스토리와 캐릭터의 완성도가 높지만 플레이 방식에 아쉬움이 있음      요소가 없는 만큼 욕심을 부리지 않는다면 적당히 즐길만함,3
HyunJae Chris Yoo,2023년 1월 6일,오랫동안 붙잡고 해야하지만 재미있어요,5
루시퍼ルシファー,2023년 1월 6일,게임에 렉이나 멈춤현상이 심각합니다  게임 던전이나 이벤트업적 확인하려 할때마다 멈추고 스토리나 강화할때도 멈춰서 그때마나 게임을 껏다키고를 반복하고 언제는 캐릭터 강화할때마다 게임이 멈춰서 게임을 아예 지우고 다시 깔았습니다  지금도 계속 멈추고 렉이 걸려서 홧병날것 같습니다  업데이트 하는데 이런 렉이나 멈추는 현상좀 해결해주세요,3
박원기,2023년 1월 6일,게임 무한로딩 좀 해결해 주세요,5
류현준,2023년 1월 6일,아직도 보상받는데 무한 로딩 경험해야됩니까  제발 좀 고치세요  하다가도 이런거 경험하면 의욕 떨어집니다 ,3
김희승,2023년 1월 3일,좋은게이이네요,5
득덕,2023년 1월 3일,     알토리아 얼터 라이더   만원 지르고 총    석 가챠했는데 안나오는 더러운게임,1
인성훈,2023년 1월 1일, 일제강점기 ,5
새벌징,2023년 1월 1일,결제가 정상 종료가 안된다는데요 왜이러는겁니가,1
남상민pokeheros1,2022년 12월 31일,오늘 결재했는데 돌이 안와요      월짜리를 결재했는데 오류가 뜨더니 돌이 안와요 이거 어떻게 해주실수있나요 ,3
황도진,2022년 12월 31일,베리굿 혜자게임됨,5
봉창현,2022년 12월 30일, 이거 정말 갓겜입니다  ,5
송현서,2022년 12월 30일,운영을 매우 잘하심,5
김병효,2022년 12월 30일,정말 좋아합니다,5
거북이,2022년 12월 30일,솔까 넷마블에서 가장 운영 잘하는듯,5
박보성,2022년 12월 28일,와  재밌다   ,5
수영,2022년 12월 28일,업데이트 주기  년만 빠르게 해줘요,5
D.B,2022년 12월 28일, 드,3
어이쿠야,2022년 12월 28일,씹 넷마블은 진짜 선녀였다,5
김치볶음밥,2022년 12월 27일,요즘 아주 잘하고 있어 ,5
우대현,2022년 12월 27일,망했어 이게임,4
이상록,2022년 12월 26일,스토리 개꿀잼,5
비니,2022년 12월 26일,진짜 시   발   개사기캐 뽑으려는것도 아니고 애정캐 뽑으려는데 픽업    퍼 확률쳐 걸어놓고 대가리깨져도 안나오네 진짜        연뽑을 했는데 안쳐나오네 애정이고 뭐고 그냥 정떨어진다 페이트 시리즈 다시는 안함           ,1
김망기,2022년 12월 25일,망겜,5
장한길,2022년 12월 25일,최고다,5
はたみゆ,2022년 12월 25일,재밌어요,5
Dnndndjd Djdndndj,2022년 12월 23일,뽑기 황율이좀    ,3
BlackChoco,2022년 12월 23일,댓글 삭재는 좀   ,4
Hinaka Kinomoto,2022년 12월 22일,넷마블답지 않은 운영,5
이이준호,2022년 12월 21일,재밌서요,4
lee형,2022년 12월 20일,굿,5
김민규,2022년 12월 18일,천장이 없어서 과금은 절대 생각도 하지 말고 소소하게 무소과금만 하는게 맞네요  풍부한 스토리하고 매번 꾸준히 하는 이벤트는 뛰어난 장점이라고 생각되지만  저번의 그 사건 이후의 더 나아진 운영은 지금도 두고두고 보고 있습니다  천장 시스탬과 원활한 운영만 제대로 갖추어져 있으면 최고의 게임이라고 생각합니다 ,4
정성환,2022년 12월 18일,   로 플레이할 때 렉이 걸려요,5
비은월,2022년 12월 18일,거지같은 재료수집 프리퀘 무한뺑뺑이 돌다가 퓨어프리즘이나 실질적인 이벤퀘 어펜드 해방으로 인한 꼬우면풀젤 개선 이젠 풀돌 허수마술로도 풀젤 부럽지않은 업데이트 등등 일본 본섭 뒤처지지않게 유저친화적으로 다가오는 개편된 시스템이 마음에 듭니다  거지같은 가챠확률로 별 개 깎는다 쳐도 충분히 할만한 게임,4
한동엽 (Yeoub),2022년 12월 18일,앞으로 잘 해주세요 ,5
송준석,2022년 12월 17일,큰 사건 이후 간담회를 통해 많이 발전된 모습을 보여 주어 다시 시작햇습니다,5
냥코,2022년 12월 17일,아니 천장 미리 도입이라니 당신들 제정신이야  내논을 가져가     ,5
소현호,2022년 12월 17일,됻망겜 수듄,5
정회만 (Jman),2022년 12월 17일,운영,5
장준혁,2022년 12월 17일,최근 운영이 전에 비해 많이 나아진 모습도 아주 좋습니다  나머지 별  개는 폭사와 함께 사라진 저의 성정석에게 바칩니다 ,4
Dhxiejnsn Majdiel,2022년 12월 17일,가챠 메워서 디지겠으니 천장빨리 도입  해줘 ,4
원프피,2022년 12월 16일,이대로만 갑시다  ,5
이해가능,2022년 12월 16일,한그오는 그 뒤          병크에 비해 양반이지않을까,5
이현우,2022년 12월 16일,흑우겜에서 그래도 진화함,3
황서원,2022년 12월 16일,마지막 별  개는 월희 콜라보의 몫으로    공주님    드디어 오셨군요,5
시엘,2022년 12월 16일,앞으로도 기대가된다    ,5
박경민,2022년 12월 16일,화이팅,4
시작맨의게임랩,2022년 12월 16일,  가 업데이트가 안되서 접속을 못해요 빨리 고쳐줘요,5
진준영,2022년 12월 16일,아니 최신버전으로 업데이트하라고하는데 최신버전인데 어쩌라는건지    한 두번이 아닙니다   제발    ,5
Yongjun Kim,2022년 12월 16일,페이트 추억,4
손정국,2022년 12월 16일,넷마블 변함,5
무명,2022년 12월 16일,앞으로도 올해처럼 인리를 수복하길  ,5
조민기,2022년 12월 16일,좋아짐,5
플리링,2022년 12월 16일,넷마블은 사람의 마음을 안다,5
종이,2022년 12월 16일,굿,5
기적의등가교환,2022년 12월 16일,소통잘하는게 보기 좋음,5
권형원,2022년 12월 16일,성장이 빡센건 여전하지만 이벤트들로 어느정도 보안을 하고는 있다  그러나 보구 레벨을 올리는 것이 상당히 난이도가 있어 힘들고  특색있는 캐릭터들이 많아 사용에 주의가 필요하다  나처럼 무지성으로 키우면 가다가 막히니까 다양한 클래스를 건드려야만 한다,3
홍재승,2022년 12월 16일,스토리가 끝나면 계속해서 연결이 튕기게 됩니다  이 오류 좀 수정해주세요   ,5
록맨엑스,2022년 12월 16일,최고의 선녀,4
김수철,2022년 12월 16일,페그오자체는 나쁘지 않으나 넷마블의 운영이 앱사용자들에게 심한스트레스와 인내심을 유발함  방치되는 버그와 각종 오류들 넷마블이 운영하는 겜은 못 믿겠습니다                      새로씀 열심히해서 보기 좋아요,5
한병호,2022년 12월 16일,타입문 그는 신이야,5
ㅈㅅㅈ,2022년 12월 16일,한그오에 익숙해져서 딴 게임 퍼블리싱 운영보면 경악나옴 넷마블 너네가 최고야,5
ᄉᄒᄀ,2022년 12월 16일,페스나     페이트제로  페스나 헤븐즈필 보면 이겜 더 재밌어짐  노리세 맨땅으로도 가능한데 남들  턴클할때 몇배는 더 느려짐  오래할거면 리세계는 꼭 사는걸 추천함   부  장  장부터 재밌음,5
Oil Natural,2022년 12월 16일, ,5
ice mint,2022년 12월 16일,그냥 최고의 게임,5
메로나,2022년 12월 16일,안준 돌이랑 호부는 줘야할거 아니냐,5
박상훈,2022년 12월 16일,운영 정말 만족합니다  이대로만 해주세요,5
j o,2022년 12월 16일,갓   마블,5
덕밍아웃,2022년 12월 16일,퍼블리싱 이유로 갓겜됨   앞으로도 이정도 운영만 해주세요,5
팡팽,2022년 12월 16일,요즘 운영 많이 좋아졌어요,5
최가연,2022년 12월 16일,요즘 넷마블 하는거보면 답 나오죠  레전드 운영입니다  진짜 잘해요  덕분에 걱정없이 게임 잘 즐기고 있습니다  앞으로도 이렇게만 하면 좋겠습니다 ,5
밥찌,2022년 12월 16일,갑자기 접속이 안돼요   잘만 하고 있었는데 오늘 아침부터 접속이 안돼네요 자꾸 와이파이 연결을 확인하래는데 와이파이 잘 뜨거든요   뭐가 문제죠  ,5
그게그러니까,2022년 12월 16일,운영의 신,5
Mr.좌장,2022년 12월 16일,전보다 많이 좋아짐,5
미다레지나,2022년 12월 16일,가챠운이 너무해,3
DD K,2022년 12월 16일,다시보니 선녀였다 ,5
후타,2022년 12월 16일,실망이 큽니다 ,5
Trimo11 C,2022년 12월 16일,어차피 페그오 알건 다 알고 하는 거자나  그러니 더이상의 설명은 생략한다,5
김형준,2022년 12월 16일,차별운영 꺼져라,5
Hyun Yang,2022년 12월 16일,카르나얼터랑 무라마사 나왔으면 좋겠다  무라마사 나왔으니까 카르나얼터 나왔음 좋겠다 ,5
디스톨.,2022년 12월 16일,최고의 게임 최고의 운영,5
ma Ka,2022년 12월 14일,캐스토리아 보구로 받아야 할 버프들이          로 뜹니다,4
팜코,2022년 12월 14일,돈미새 황달공룡에서 운영의신으로 거듭난,5
홍성보,2022년 12월 13일,내가 원하는 영웅게임   근데 성정석 좀 많이 주세요    구하기도 힘들고 살려고해도 너무 비싸요    ,5
No Excuse,2022년 12월 10일,           ,5
김태인,2022년 12월 9일,몰라서 못했던거 다해줘서 좋습니다  카오보단 선녀   ,4
HO J,2022년 12월 9일,늦었지만 갓운영이 되었으니 별  개 가즈아 ,5
김비오,2022년 12월 6일,굿,5
이요한,2022년 12월 5일,제인생 최고의 겜,5
윤난경,2022년 12월 5일,넷마블이 운영을 정말정말 못했는데 최근에는 노력하고 있는 것 같아요  앞으로 더 나아진 모습 기대하겠습니다 ,4
밥상밥,2022년 12월 4일,결국 다시 복귀했다,5
우주새우,2022년 12월 3일,운영의 신 갓마블,5
JE P,2022년 12월 3일,이게 인리수복이지     ,5
ᄇᄋᄅ,2022년 12월 3일,운영과 소통이 최상으로 변한 기적의 게임,5
으어어,2022년 12월 2일,이거 게임 아님,5
원재,2022년 12월 1일,    개 존버해서 무라마사에 박았지만 나오지 않았네요  가챠 망겜이지만그동안 즐거웠고 이제는 진짜 확률가지고 장난치지말고 제대로 통합된 확률이나 가져왔으면 하네요  유저 상대들로 기만하니 그렇게 재밌나요  시간 돈 전부 낭비하면서 바보같이 왜 했는지 모르겠네요    끝으로 운 없으면 이딴 망겜 하지마세요  돈만 날리고 시간 날리고 기분만 더럽힙니다  솔직히 이젠 도박이랑 별차이도 없는 것 같네요  제대로 통합된 확률표도 없고 말이죠  더러웠고 우리 다신 보지 맙시다  이상입니다  답글로 사과 말씀 같은거 필요 없습니다  그냥 기만으로 밖에 안 들려요  분명히 말해도 어차피 메크로라 답글 올 것 같네요  만약 온다면 이 게임에 종사하시는 모든분들 앞으로 꼭 일하시는 것  준비하시는 것  투자하시는 것  바라시는 것  모두 이같은 게임확률에 당해 하는 분야들 제대로 망하시길 바랄게요  승진에서 해고로 자격증 준비는 불합격으로 주식투자는 떡락으로 정상에서 환자로 말이죠   ,1
Yoonhan Lee,2022년 12월 1일,한국인 적대적 운영을 하는 게임 입니다 ,5
Xmato,2022년 11월 30일,지금까지의 행보에 너무 실망이에요   업보 씨게 받으세요,5
태환황,2022년 11월 30일,운영잘한다,5
노열맨,2022년 11월 30일,잘하시고 계신거같네요,4
안쏘,2022년 11월 30일,뽑혀주라얘들아  ,5
정승오,2022년 11월 30일,이거 사전등록 보상은 어찌 받나요 로그인하면 준다는데,5
Google 사용자,2022년 11월 30일,운영에서 좋은 변화가 보입니다 ,3
카레,2022년 11월 29일,아아 죽이는 달이다,5
이이민우,2022년 11월 29일,한그오 운영잘한다 최고다 ,5
심성민,2022년 11월 28일,이대로만 갑시다,5
신왕SinKing,2022년 11월 28일,유저와 소통하는 겜이 되버린 페그오 최고다 ,4
로드런너,2022년 11월 27일,중독성 있네여  ,4
무명,2022년 11월 27일,서포트에 아무도 안넣어도 저장할수 있었으면 좋겠습니다  서포트 고칠때 귀찮아요,4
Carrey Kim,2022년 11월 27일,재미 있어요,5
Kyozo's Channels,2022년 11월 26일,최고의 게임 운영마저 좋다,5
응애,2022년 11월 26일,이거게임아님 스토리를보고눈물을흘리며 ,5
박주성,2022년 11월 26일,잘가 나의 수능준비의 스트레스를 해소해준 게임 잘가 넷마블을 만나고 만 비운의 게임 잘가 친구가 한명도 없었던 나에게 조금이나마 친구를 만들어준 게임 잘가 내게 최애캐를 키우고 도와주고 얘기하는 감각을 느끼게 해준 게임 잘가 모두가 축복받을 신년에 이 게임에서 벗어나 더욱 활기찬 인생을 살수있게 도와주는 축복을 내려준 게임 잘가 내가 사랑했으며 사랑하는 앞으로도 마음속으로 사랑할 게임아  잘가 잘가 잘가   이제부터 대학에 입학해 내 인생의 새로운 챕터를 시작하는 나에게 이것이 새로운 발판이자 아름답고 그리운 추억이 되기를 바라며 ,1
최민성,2022년 11월 26일,가즈아,5
sin tan,2022년 11월 26일,스토리가 맛있고 게임이 혜자에요  미식입니다 ,5
박원종,2022년 11월 25일,아직 끝난게 아니니 지켜 보겠음,5
이호성,2022년 11월 25일,트럭시위 이후로 확실히 노력하는 모습이 보여서 단행이지만 아직은 마음 구석에 불안한 마음이 있네요,4
페체,2022년 11월 24일,천장을  년 당긴 건 정말 놀랍네요  수익에 직접적인 영향의 패치라 당연히 원래 시기인 내년  월이 될거라 생각했는데,5
임헌중,2022년 11월 24일,역주행 하시네   ,5
스윗우스,2022년 11월 23일,그냥 갓겜 달빠인데 안하면 뭐 그냥 뒤져야죠,5
정윤수,2022년 11월 23일,최고로 재미있고 머리 잘 굴려야 함 스토리도 산뜻함,5
신정엽,2022년 11월 23일,좋소 아주좋소,5
에랑,2022년 11월 21일,빛마블이 되었다,5
Lifia,2022년 11월 21일,나와라 나와라요 나와라이제에    ,5
김봉찬,2022년 11월 21일,할만해졌다곤 하는데 가챠는 모르겠다,3
Akiha,2022년 11월 20일,넷마블 칭찬해,5
시장가,2022년 11월 20일,스트리가 흥미진진하네요,5
동마스티,2022년 11월 20일,좋습니다 ,5
카루이,2022년 11월 20일,편의성 업데이트 당겨와서 편하고 좋다   ,4
오이,2022년 11월 19일,확률이 이게 말이 됩니까 ,1
권민재,2022년 11월 19일,요즘 운영 정말 잘하고 있는것 같아요 ,5
이연수,2022년 11월 19일,이거 완전,5
tjdwo yun,2022년 11월 19일,갓마블  ,5
김지민,2022년 11월 19일,운영 너무 못합니다,5
한영태,2022년 11월 19일,서버관리좀,5
ZZAGAMA,2022년 11월 18일,최초의 트럭시위라는 불명예스러운 기록이 있지만 그 기록이 이 게임을 좋은 방향으로 변화시킨건 확실합니다  넷마블은 많은 노력을 했고 그 결과 현재는 한국 마스터들의 편의를 우선으로 생각하여 여러 오리지널 일섭의 요소들을 앞당겨 적용하고 있습니다 ,5
아이언힐,2022년 11월 18일,앞으로도 기대하겠습니다 ,5
김영주,2022년 11월 18일,최고다,5
금구슬아저씨,2022년 11월 18일,자세히보니 가장 선녀였다,5
검댕,2022년 11월 18일, 주년 업데이트로 재료 수급도 편해지고 편의성이 많이 개선된 것 같습니다 갓겜 ,5
돌고래,2022년 11월 18일,  만 지르고 픽뚫  성  개  게임 아님,1
대한민국만세,2022년 11월 18일,갓겜 그 자체,5
우정,2022년 11월 18일,그오 퍼블리싱 최고입니다  방송도 하고  공지사항도 댓글창이 열려서 의견을 개진할 수 있습니다  소통하려는 것도 보이고 개인적으로는 그 이후로 나아졌다고 느낍니다  페그오 자체의 문제는 한 두 개가 아니지만      과금패스 없고  레벨업 패키지 없고  성정석 원툴 노가다 게임인거 나름 나쁘지 않다고 생각합니다  과금유도 자체는 많이 없어요  다만 애정캐를 뽑으려고 가챠를 돌리면 놀랍게도 천장이 없다는게 문제지만요  스토리 나름 이정도로 신경써주고 진심  부  장   장이 좀 폭탄이지만  캐릭터 매력을 서사로 신경써줘서 나쁘진 않아요  물론 그걸 뛰어넘는 저열한 게임성과 편의성 등등등등  단점은 많습니다 ,5
아이우,2022년 11월 18일,극락,5
봄설,2022년 11월 18일,이게 운영이지,5
박정호,2022년 11월 18일,잘하네,5
박지훈,2022년 11월 18일,이대로만가자,5
이재화,2022년 11월 18일,운영으로는 현재 갓겜,5
정주찬,2022년 11월 18일, 점에서  점으로 상향,5
김락갱,2022년 11월 17일, 성확률점  ,4
김동환,2022년 11월 17일, 저장된 돌의 갯수는 충분한가  ,5
Jin Sung Hwang,2022년 11월 17일,이대로만 갑시다,5
therab,2022년 11월 17일, 주년 방송보고 다섯으로 올립니다  이게 트럭보낼때 하나던 그 게임이 맞나  가슴이 웅장해진다,5
최현우,2022년 11월 17일,반성하고 사과하고 노력하고 결실을맺는 참된 과정과 옳게된 방향의 운영방식 유저친화적패치 운영자와의 간담회와 컨텐츠등 좋은게임의 선례 페그오 갓겜인듯,5
FGO를 즐기는 방랑자,2022년 11월 17일, 주년 방송보고 이게 그 넷마블  ,5
HWrA,2022년 11월 17일,언제 정신차림 ,5
행복Bee,2022년 11월 17일,엑그스칼리버어어어      ,5
황종현,2022년 11월 16일,  미없는 게 무       ,5
Kim sangwon,2022년 11월 16일,갓겜,5
심규영,2022년 11월 16일,스토리재밌습니다 가챠는 확률이라 얼마를 지르든 나올놈나오고 안나올놈 안나옵니다 최근 운영이 갓갓이라 매우 만족하고있음 천장생긴다,5
최서영,2022년 11월 16일,점점 나아지는 모습이 보기 좋습니다 ,5
크흠크흠,2022년 11월 16일,스토리 보는 맛에  최애캐 보는 맛에 함,5
G RM,2022년 11월 16일,최고의 운영 갓겜임,5
김근호,2022년 11월 16일,넷마블은 유저와 소통할 생각이 없습니다 근데 이젠 있나보네요,4
하마,2022년 11월 16일,너무 좋다,5
뒤로앞으로,2022년 11월 16일,예전보단 낫네,5
김도윤,2022년 11월 16일,운영 제대로 해라,4
정규은,2022년 11월 16일,넷마블 그는 신인가 ,5
모노하임(모노하임),2022년 11월 15일,편의성도 천장도  년이상 빨리 가져온다  한국 전용 예장도 굿즈도 만들었다  기존 유저들에게 보답하기 위한 광고도 게재한다  이벤트 없는 기간을 당겨  년 텀을 줄여가고 있다  이게 유저친화적 운영 갓겜이란 것이다 ,5
미소짓는인형의꿈,2022년 11월 15일,당신의 지갑을 박살 낼 게임 ,1
S B,2022년 11월 15일,크으,5
사과이즈,2022년 11월 15일,넷마블  행복하니              지금의 넷마블이라면 언제나 행복함,5
산라화,2022년 11월 15일,진짜 최고의 게임,5
red Fire,2022년 11월 15일,유저를 위해 노력하는 페그오 한국 운영진의 모습에 신뢰를 느낄 수 있습니다  페이트   를 좋아하는 유저라면 과금을 도전해 봐도 좋습니다  하지만 확률은 정말 가차없으니 큰 각오를 해야합니다 ,5
lon bel (검은 깃펜),2022년 11월 15일,운영 정말 이대로만 함께 갑시다,5
ser cho,2022년 11월 15일,평점 점줄정도로 바꼇구나,5
조윤지,2022년 11월 14일,조금 어렵지만 재미있어요 ,3
케장티콘,2022년 11월 13일,굿 ,5
쿠아라야,2022년 11월 10일,병마블,5
[GFRIEND&BUDDY] FANTUBE,2022년 11월 10일,                         ,5
Zanddo Kim,2022년 11월 9일,좋은 게임인데 강화 화면에서 종화 포우 개수가 안 뜹니다,5
1.한얼,2022년 11월 9일,오래했음,5
Mu SaSan,2022년 11월 8일,달붕이 울어요,5
노스텔지아,2022년 11월 7일,믿고있었어    ,5
이현철,2022년 11월 6일,운영이 많이 좋아져서 좋습니다 ,5
Google 사용자,2022년 11월 6일,노력 많이 하셨습니다 ,5
김태형,2022년 11월 5일,그래도 바뀌긴 했네요,4
원동연,2022년 11월 4일,처음해보는데 재미있네요,5
환상제독,2022년 11월 3일,갑자기 신년픽업을 끌어오면 죽으라는거냐  오노레에 ,5
어플이,2022년 11월 2일,업뎃이 안되는데 어떻게하냐,3
이소희,2022년 11월 2일,한 스테이지 마다 튕김 현상이 심합니다  튕김현상 고쳐주셨으면 좋겠습니당   ,2
백야소야,2022년 11월 2일,그래도 정신은 차리셨군요,5
ᆞᆞ,2022년 10월 30일,아오 개념 진짜,1
이리야다이스키,2022년 10월 29일,스킬 배속 너무 마음에 들어요  진짜 저거  년 기다릴생각하면 머리 아팠는데,5
냥냥이,2022년 10월 28일,정신차리고 다시 운영잘해서 만족합니다,3
최호열,2022년 10월 27일,크로스 더 라인,5
ᄒᄌᄋ,2022년 10월 27일,잘하자   ,4
리르,2022년 10월 26일,적어도 나아지는 중 ,3
tho tho,2022년 10월 26일, 재재수정   타입문과 페이트 시리즈 팬이라 해도 별로 추천 하고싶지 않다 사실 게임 스토리 빼면 볼 거 없음 그것도  부 후반으로 가야 재미있고 초반은 그저 그럼 거기다 어떤 캐릭터에 애정을 갖고 키운다고 해도 캐릭터 키우는 종화수집의   소모량이 심해서 좋아하는 캐릭터 다 키우는 시간이 상당히 오래걸림 나도 키우다 게임 던지고 싶을 때도 있었음    제작진이 게임을 대충 만듬 초반 시나리오 중에서는 이야기 진행 중에 같은 전투를 계속 반복해야 해서 피곤하고 질림 가끔 질 떨어지는 연출 예시로 두 인물이 겨루는 장면을 그림 두 개 맞붙이는 걸로 퉁침 로 몰입감 떨어뜨림   유료아이템 가격이 꽤 비쌈 물론 그걸 감안하고 현질을 많이 해도 운이 없으면 현질한 거에 비해 성과가 안 나올수 있음 덧붙임 전에 터졌던 큰 사건들을 보고 넷마블의 운영과 대처에 실망했는데 간담회에서 달라진다고 약속하고 게임공지로 달라진다는 모습 보이겠다고 했고 달라지려고 노력하니 일단 지켜보도록 하겠음 ,4
귤과자,2022년 10월 26일,지우지마세요,5
운석,2022년 10월 25일,진짜 요즘 운영 너무 좋다 ,4
민경서 (민경서),2022년 10월 25일,야점   야점드립니다  ,5
소이레,2022년 10월 25일,재미있게 잘 하고 있어요,4
엄마쟤흙먹어.,2022년 10월 24일,제가 예전에 쓰던계정이 기억이 안나는데 로그인하니까 다른계정으로 로그인이 되요 복구할수있는 방법이 없을까요 ,4
Choi,2022년 10월 24일,갓겜 ,5
이단아,2022년 10월 24일,폰이 삼성  모델입니다  전투끝나고나서 캐릭터 소리가 안 나와요,5
류도,2022년 10월 24일,이것은 가챠를 하기 위한 싸움이다,5
커피푸딩,2022년 10월 23일,간담회 이후 다른운영을 보여주었다,4
폭군거북이,2022년 10월 23일,할만해졌다  다만 여전한 노가다가 힘들고  복귀유저는 따라가기 벅차다는 느낌을 받음 ,3
츄카포카링,2022년 10월 23일,       ,5
김건도,2022년 10월 22일,     이벤트,1
bedel euros,2022년 10월 22일,가챠를 게임의 평가 기준으로 하지 않는다면       시리즈를 통한 기반도 충분히 쌓여있고  이를 발전시켜 다양한 스토리와 캐릭터 개성을 만들어놔서  그런 부분의 컨텐츠는 잘 갖춰져있다고 생각함  난 메인스토리를 스킵해버려서 잘모르겠지만  스토리도  나름  괜찮아서 제대로 읽고나면 캐릭터들에 대한 애정이 생긴다고 함  다만  돈도 많이 벌었을 텐데 제발 연출 좀 더 화려하게 바꿔줘라  궁 쓸 때 애니메이션이라도 잠깐 넣으면 되는 걸 그거 얼마 든다고   게임에 투자 좀 하면 안 되나 ,5
IN M,2022년 10월 22일,넷마블 페이트 그랜드 오더팀 화이팅  앞으로도 잘 부탁드립니다 ,5
프리랜서,2022년 10월 22일,트럭 사태이후 운영 좋아짐,5
Ryu Dong,2022년 10월 21일,개선되는모습 멋저요,5
아라니에,2022년 10월 21일,소통없는 불통게임 점점 바뀌어가는 모습이 보여 조금 올리겠습니다,5
이준혁,2022년 10월 21일,갓겜 그오 차냥해,5
da Janne,2022년 10월 21일,  세 붙으면 나 겜 못함  내계정이랑  돈이랑  시간은  나 페그오 없으면 안되는데    형들 제발   세 안붙게 노력해줘   제발 항의해줘    ,5
예비참치,2022년 10월 21일,모든 돈 환불하고 운영 중단하시길 바랍니다 ,5
변재원,2022년 10월 21일,호오 여기까지 민심을 회복하다니 제법이군요,5
장민혁,2022년 10월 21일,터지는일없길,4
김성진,2022년 10월 21일,  는 좋은데 운영하는쪽이 영,5
배경록,2022년 10월 21일,깔깔,5
Mous Anony,2022년 10월 21일,다시 올려드립니다,5
Luta D.,2022년 10월 21일,일러스트  연령 절대 지켜  ,5
에타,2022년 10월 21일,트럭이후 유저 친화적 운영으로 매우 열심히하고있습니다 ,5
남기문,2022년 10월 21일,다시보니 선녀였다,5
송수빈,2022년 10월 21일,그래도 이제는 할만한 ,5
존재감,2022년 10월 21일,운영문제로 한 번 휘청였지만 앞으로는 최고의 게임이 되기위해 노력하죠,5
downer,2022년 10월 21일,블랙말랑카우였다 이집 말랑하게 잘하네,5
김상훈,2022년 10월 21일,다시 한번 믿어봅니다   ,5
아현,2022년 10월 21일,게임성은 부족한 편이지만 개선된 운영이 괜찮은 편,4
나진,2022년 10월 21일,지금 업데이트를 하라는데 플레이스토어에서는 업데이트 표시가 안뜹니다 빠르게 좀 풀어주세요 이게 뭡니까 대체,5
혜린오,2022년 10월 21일,좋아요,5
TOo,2022년 10월 21일,트럭 이후에 확실히 괜찮아짐 성장형게임   합니다,5
