author,date,review,score
황제빈,2024년 2월 13일,선주나부 스토리 별로 였는데     업데이트로 노력했다는 것을 깨달았어요 갓겜  ,5
냐낭,2024년 2월 13일,다 좋은데 광고좀 제대로 만들어라 광고가 양산형 짝퉁겜같음,3
규몬,2024년 2월 13일,번역,5
조용범,2024년 2월 13일,내   회뽑기 돌려줘,5
루미밀,2024년 2월 13일,번역 상태가 처참함  더빙할때도 검수할 기회가 있었을텐테 오역이 많아서 이야기 흐름이 이상하게됨  대체 번역을 어케 하는것임    번역기로 돌리고 검수안하고 대충 꼬라박은건가 ,1
누구세요,2024년 2월 13일,솔직히 겜 어렵다고 찡찡대는얘들은 뭐하는얘인지 모르겠음 겜이 어렵든 쉽든 하다보면 다 할수있는데 잠깐 딸깍하고 안됀다고 찡찡대는거같음 초반에 레이시오 주는데 그걸로 스토리 밀고 막히면 뽑기하고 그것조차 폭망하면 최후의 수단으로 리세라는것도 있고 중반엔 막히면 천천히 육성하면서 픽업존버 하고 부현 나찰 곽향 완매같은 사기캐 몇개 뽑고 운 안좋아서 픽뚫나도 픽뚫캐도 연경빼면 쓸만하고 유물캐고 행적 뚫어놓으면 해결이고 후반가면 시간이 해결해주는데 뭐가 문제인지 아마 뉴비들은 조합이 문제일것같은데 걍 간단하게 초반엔 힐러만 필수적으로 챙겨가면 좋음 초반엔 나타샤랑 레이시오 쓰면서 야릴로 다 밀고나면 불척자 쓰면서 시작할때 주는 상시 성 쓰면 충분함 특히 중에서 초반에 좋은 백로 게파드 브로냐 이셋중 하나뜨면 나름 쉽게 게임진행 가능함 그중에서 브로냐 게파드는 후반에서도 유용하게 쓰기때문에 잘 키워두면 든든함 다른 공략같은거 보면서 하면 충분히 재밌고 쉽게 즐길수있음,5
FIGHTING “DoDream두드림” 행복,2024년 2월 12일,플레이오 이벤트 당첨되서 시작하는데  무슨 데이타 다운받는데  시간반이 걸리냐    시작도 전에   천  용량도 빡세고  ,1
지환,2024년 2월 12일,앞으로 잘해봅시다    ,5
승민,2024년 2월 12일,원신이 차이하오위 작품이고 붕스가 류웨이 작품이라고요     버전 믿어도 되겠습니까 따흐흑,5
잠영,2024년 2월 12일,여러모로 개선을 했다는게 체감이 됩니다  특히     업데이트에 들어서서는 그게 절정에 달한 듯 싶구요  심각한 오역 문제는 꽤 전부터 개선돼왔고  이번 신규 지역인 페나코니의 경우에도 나부와는 격이 다른 수준으로 준수한 퀄리티에 스토리 완성도 등을 선보이며 내가 아는 스타레일이 맞는지 의구심이 들 정도더군요  밸런스 또한 한 때에는 심하게 엇나가는가 싶으면서도 묘하게 신경을 잘 써주는 느낌이구요   몰론 완벽하지는 않지만     때문에  앞으로의 행보를 기대해보고 싶습니다 ,5
Error_ BOT,2024년 2월 12일,특유 사상 지지,1
양경민,2024년 2월 12일,    만족,5
김상우,2024년 2월 12일,페나코인 떡상 가즈아  ,5
김민재,2024년 2월 12일,진짜  게임을하라는거야  말라는거야   호요버스   일안하나요 아젠티 전설임무할때 계속 버벅걸림 때문에 게임이 튕겨서 아젠티 전설임무를 할수없어요 집에서 할때도그래요 업데이트를 했는데도 불구하고 계속해서 버벅걸림이랑 튕김이 계속해서 아젠티 전설임무를 못한게습니다 어떡해든 해주세요,5
진연욱,2024년 2월 12일,페나코니 오고 갓겜,5
백서아,2024년 2월 12일,개인적인 견해이기 때문에 별  개를 줬습니다  복귀유저임에도 영구컨텐츠가 많았던 것이 좋았습니다  그리고 캐릭터 디자인도 다 좋았습니다  현질 유도도 왠만하면 없다고 생각합니다 월드탐사 컨텐츠 플레이를 통해 충분히 모을 수 있는 양이라고 생각하기 때문입니다  신규 컨텐츠도 많이 들어오고 많이 퍼주기 때문에 아주 좋게 하고 있습니다 히히  단점들은 다음에 다시 생각하고 적겠습니다 ,5
정상욱,2024년 2월 12일,레이시오 교수님 믿습니다   ,5
끼융,2024년 2월 12일,게임은 재밌어요 캐릭터들도 이쁘구 근데 월정액  달정도 결제햇음 픽업캐릭 명함 정도는 뽑고해줫음 좋겠네요 대규모이벤트랍시고 성옥 뿌려봣자 짜잘하게      개 이런식이니 성옥을 모을수가없음   무명객의 영광 월정액 패스에 열차보급허가증까지 매월결제하고 있지만 천장 친다하더라도 성옥이 턱없이 부족함 이번 블랙스완 뽑을때도 결국        원 결제해서 겨우 돌햇고 추후 픽업캐릭 좀잇음 또나올텐데 필수캐릭이면 월정액까지 하면 꽤나과금이 필요함   성옥 수급할수있는 방법을 더 추가해주던가 아님 뿌릴때 깨작깨작 뿌리지좀 말앗음 조케씀 꼴배기시러죽겟네 결론적으론 월정액까지곤 명함 뽑는것조차 쉽지않다는게 결론임 거기다 광추도 필요한 광추면 캐릭명함 광추 개 라고 하더라도 너무부담스러움 처음엔 업적 여러가지 재화 수급으로 인해 성옥을  만정도 모아서 그나마 버텼지만 이제는 완전히 고갈되어서 성옥모으기가 너무 힘듬 추후 좀더 해보면서 행보를 지켜보겠음 운영방식에 따라 별을추가하겟음,1
김재뉴니,2024년 2월 12일,카프카 눈나     ,5
윤성호,2024년 2월 12일,루카,5
스피드힐링,2024년 2월 12일,항상    재미잇게하고잇습니다 ,5
바멍,2024년 2월 12일,개인적으로 재미있게 하기는 하는데 솔직히 캐릭터 키우기 어려운건 진짜 인정임 스타레일 전작인 원신과 비교했을 때도 매우 빡셈 심지어 장신구의 경우에는 시뮬레이션을 돌아야 얻을 수가 있는데 시뮬레이션 솔직히 빨리빨리 돌 수 있는 것도 아니고 최소한   분은 걸리는데 그걸 이겨내면서 장신구 파밍할 자신이 없음 그리고 턴제 게임이라 어쩔 수 없는 건 알겠는데 행적이 빡세도 너무 빡셈 기본적으로 올려야하는 일반공격  전투스킬  필살기  특성만 해도 많은 재화가 들어가는데 옆에 열어줘야하는 행적도 많고 그 행적도 재료가 너무 많이 필요함 무과금이 하기엔 엄청나게 긴 시간을 두고 강해지길 바랄 수밖에 없음 그리고   이 진짜 개구림 전투 말고는 볼 일도 많이 없는 캐릭터에 필드가 돌아다니면서 구경할 곳이 많을정도로 넓은 것도 아닌데  트럭에   만원은 솔직히 흠  싶음  ,3
Min Second,2024년 2월 12일,일단 전 재밌습니다,5
콘크림,2024년 2월 12일,전투진입 하면 자주게임 튕겨져요  ,4
주신진,2024년 2월 11일,아니 뭔 말이 조나게 많아요 겜이아니라 스토리 듣기 평가하나  시간째인데 처음에는 듀토겠지 했더만 먼 말이 이케 많아요 쭉이럼 ,2
지은이,2024년 2월 11일,페나코니 넘 재밌어요 ,5
민경은,2024년 2월 11일,그 동안 실망스러웠는데    업데이트부터 상당히 달라진 모습입니다  앞으로도 신경써주시기 바랍니다 ,5
신우진,2024년 2월 11일,캐릭터의 개성을 잘 표현해서 턴제라는 단점을 잘 보안한해서 너무 재밌네요 그리고 게임에서 매 버전마다   연차를 뿌려서 과금에 대한 걱정을 줄여줘서 더욱 좋습니다 비싸지 않은 폰을 사용해도 게임이 잘 돌아갑니다  스토리를 진행할때 생기는 루즈함을 더욱 추가된 컷신들로 인해 개선이 되었습니다 ,5
최성우,2024년 2월 11일,진짜 진짜 하루에  시간 동안 해서 애들 다키우고 했는데 진짜    왜 다시 처음 부터 들어가서    이였던 내 아이디가   가 되더니 카프카 나오던 때로 리셌되서 진짜 멘붕오고 거기서 지른 돈도 다 날아가고   이러면 원신도 못믿겠어요 진짜,1
zzz “sae”,2024년 2월 11일,스토리진행도 좋았고 그래픽이 좋았다 스토리가 적어 스토리를 끝내면 할깨없어 업데이트가 되어 스토리가 더 많이 생기면 좋겠다,4
jw j,2024년 2월 11일,페나코니는 잘만들었네,5
파댕이,2024년 2월 11일,스토리 전투가 이어지는 와중에도 끊김 현상 스토리 화면이 넘어가는 검은화면이 지속되는 현상 일반 공격을 해도 끊기는 현상 특정 폰에만 이런건가요 ,1
히메,2024년 2월 11일,앱버그만 아니면    점만점에 만점,5
양키,2024년 2월 11일,갓겜,5
임채민,2024년 2월 11일,    업데이트 후 전투 진입시 튕김 현상이 생겼습니다 이때문에 게임에 불펴한 상황이 생기고 스토리를 볼때도 몰입이 방해됩니다,1
수수당근,2024년 2월 11일,게임은 재미있습니다 하지만 게임이 어려웠습니다,4
hyeon,2024년 2월 10일,재밌고 퀄리티가 좋음 스토리도 점점 흥미로워지고 있고 개선이 되어가는게 보임 근데 가끔 전투 진입할때 유리깨지는 부분에서 튕김 그것만 고쳐지면 좋겠고 가챠하는 재화는 무과금으로 해도 될 정도로 주는 편임,5
박종빈,2024년 2월 10일,솔직히 이번 스토리 개만족한 사람들은 개추   ,5
verr “vviipp22” goo,2024년 2월 10일,몬스터 종류가 너무 단조롭다 인간병사랑 로봇이 대다수고 원신보다 작은 자유도 하지만 스토리 재밌고 전투방식도 재밌음,4
Drago 050404,2024년 2월 10일,반디야 사랑한다 ,5
이종혁,2024년 2월 10일,완 매 필살기를 사용하면 중간에 게임이 멈추네요,1
서기750만년전,2024년 2월 10일,캐릭터 매력을 뽑아내는건 역시     고 나름의 성장의 여지가보여  점,4
상윤9999,2024년 2월 10일,게임이 정말 야무르딱지네요,5
성이름,2024년 2월 10일,스토리도 재밌고 할게 많아서 좋음 ,5
감자,2024년 2월 10일,페나코니 역대급인듯 이대로만 가자,5
임시후,2024년 2월 10일,게임 내 캐릭터들의 복장이 이상함 남캐는 노출도가 과하게 높고 여캐는 괴상한 자체검열때문에 복장이 어색해짐 스토리도 개연성이 없고 유물의 파밍난이도가 과하게 높고 캐릭터들의 인플레가 너무 심함,1
inn m,2024년 2월 10일,오역좀 고치세요 페나코니에서도 오역이 뭡니까,1
그버,2024년 2월 10일,재밌습니다,5
릴루스,2024년 2월 10일,재밌어요 심심할때 하면 시간가는줄 모르네용 대신 떡밥이 많고 검은화면이 자주뜨지만 어찌저찌 재밌게 플래이합니다 ,5
ᅵ..ᅵ,2024년 2월 10일,나부까지는 아쉬웠는데     들어서면서 매우 신박하고 새로운 경험이였습니다  스토리는  시간내내 몰입감 있게 보았고요  확실히 붕괴식 요소가 많아서 개인적으로 전작보다 훨씬 재미있었습니다 벌써 떡밥만 뿌리는 빌드업 단계 인데도 불구하고 유저들의 흥미를 충분히 끌어당겨준것 같습니다  또한 페나코니 맵 디자인은 모바일이라고는 상상못할 퀄리티 수준이였고요  새로운 미니게임 요소와 신박한 기믹들은 여간 할게 없었던 붕스의 단점을 보완해주는 패치였습니다 ,5
Jun Seo,2024년 2월 10일,      지들이 감정이입한 여캐릭터 꿈속에서 죽었다고 풀발기하는 잼민이들 개많노 다시 살려내니까 평점 돌려놔라,5
오인호,2024년 2월 10일,페미겜,1
심지민,2024년 2월 10일,여자캐릭터 가슴골 검열 남자 캐릭터 필요이상 노출 선주 나부 메인 스토리 부실 필요이상 하는 개척후문 컨텐츠 부족 육성재료 편의성 없음 한 캐릭터 마다 드는 육성재료 너무 많음 번역업체 오역논란 턴제게임 특유의 빠른 파워인플레이션 상시 캐릭터보다 한정 캐릭터가 성능이 준수해야하지만 파워 인플레이션이 너무 심해 일부 상시 캐릭터 빼고 나머지 상시 캐릭터가 터무니 없이 성능 하자 문제임  특정 상시 캐릭터 및 한정 캐릭터가 없으면 일부 컨텐츠 난이도가 너무나 어려움 지금 메타에 맞는 허수 양자 캐릭터가 없으면 약점 맞추기 힘듬 ,1
ra Mi,2024년 2월 10일,가챠가 매운것만 빼면 정말 추천드리는 게임입니다 ,5
고동성,2024년 2월 10일,페나코니 미침,5
이재희,2024년 2월 10일,자꾸 중간중간 튕겨요,1
남연우,2024년 2월 10일,힘듦    겜,1
남건우,2024년 2월 10일,나 까는데  일이나 걸림  ,1
choe jihoon (BlackFAUder),2024년 2월 9일,페나코니에서 제대로 칼 갈았네 별  로 올림,4
ecinue,2024년 2월 9일,갤럭시  플러스유저입니다 이전폰에서도 갑자기 꺼지던 경험이 없는건 아니었는데 이번폰에서는 심하면   분에 한번씩 꺼지고는 해서 정상적인 플레이가 안됩니다 혹시 최적화가 안된건가요 ,3
고동진,2024년 2월 9일,게임 자체는 재밌지만 페니코니 업데이트 이후로 자꾸 완매 한정으로 렉이 너무 심하게 갈리네요  해결좀 부탁드려뇨,5
미소1900,2024년 2월 9일,메인 스토리 밀고 있는데 중간에서 계속 게임이 튕깁니다  일퀘도 진행해야 하는데 계속 게임을 키면 스토리가 진행되고  튕기고를 반복하니 정말 미치겠습니다  화질 낮추고 핸드폰 껐다 켜봐도 계속 튕깁니다  스토리는 어떻게 밀고  일퀘는 어떻게 하나요    영상 찍으려고 저장공간도 충분하게 비워놨고  충분히 있는거 확인했는데도 계속 튕기는 거 때문에 진행을 할 수가 없어요 ,2
Andrew Kim,2024년 2월 9일,    버전 업데이트 후 다시 씁니다  지옥의        버전 견디고     페나코니 정말 많이 준비한 티가 납니다  스토리 맵 캐릭터 퀄리티 그냥 모든면에서 이전 행성들과 비교가 안됩니다  여캐 검열도 이전에 비해선 덜해졌어요  무려 가슴골이라는게 있네요  그래서 별 다시 올리는데 하나뺀 이유는 이 게임 픽업이 너무 빡셉니다  매버전 신캐  개씩 내면서 전광의존도도 강하고  돌파팔이도 점점 강해지고 있어요  캐릭픽뚫확률   퍼라는데 개사기입니다  체감상   프로넘어가요  천장치기 일쑤고요  이런 상황에서 돌 파팔이 전광팔이까지하니 아니꼽네요  한두푼하는 게임도 아니고 ,4
잠만보,2024년 2월 9일,뭔 즐길때마다 겜이 튕김  ,2
난용주,2024년 2월 9일,그저 지릴뿐,5
Haru,2024년 2월 9일,맵 최적화좀  폐쇠된케빈도 그렇고 페나코니 호텔도 그렇고 맵이 뭔가 텅텅 빈느낌 입니다 ,3
Ocelot7007,2024년 2월 9일,갓겜,5
포리롱,2024년 2월 9일,출시 초기에는 이렇다 할 장점도 없고 여러모로 사건들이 있었지만 꾸준한 업뎃  편의성 개선  이번 페나코니 초반부 완성도 등 문제점들도 분명하지만 장점도 명확한 턴제겜,4
김예진,2024년 2월 9일,전 스토리 스킵하는 편이라 별로 불만은 없는데용 원래 붕스는 데이터로 게임 못하나요   다른 호요버스겜은 다 데이터로 게임 돌아가던데 붕스만 데이터로 게임하려고 하면 로그인 오류라면서 실행이 안됩니다    이것만 고치면 좋을듯,5
이서연,2024년 2월 9일,전엔 좋은 리뷰를 줬었음  원신에 비해선 괜찮다고 느껴지는 게임이지만 하다보니 많이 질리게 됨  원신은 모험 요소가 다양하다면 붕스는 비슷비슷함  그냥 돈 벌려고 만든 게임같아서 비추,3
인삼_,2024년 2월 9일,이번에 새로나온 갤럭시    를 쓴 뒤로부터 꼭 한번씩 겜이 튕깁니다  아직 최적화가 안된 것 같은데 빨리 해결해주시면 감사하겠습니다,5
모캐,2024년 2월 9일,스토리 너무 좋다 ,5
하늘 haneul,2024년 2월 9일,스토리가 식상함 다른 느낌의 스토리 필요,3
EN FP,2024년 2월 9일,아니 내 반디가       ,5
Lit Kll,2024년 2월 9일,이번 업뎃하고 복귀했어요 페나코니 굿,5
마드,2024년 2월 9일,업데이트되고 계속 게임 멈추면서 튕깁니다,1
러브우지,2024년 2월 9일,할께 매우많아서 좋다,5
박명호,2024년 2월 9일,소탕추가좀,3
arsaturn M,2024년 2월 9일,페나코니 떡상가즈아,5
이택규,2024년 2월 9일,잘좀 해봅시다,5
도미닉(도미닉),2024년 2월 9일,무슨 게임이  시간 플레이면 대화만     분임  심지어 스킵도 안됨 ,1
최정훈,2024년 2월 9일,이걸 게임이라고 만들건가 걍 애니매이션을 만드시죠,1
서상석,2024년 2월 9일,검열완화 이대로만 가자,3
박태산,2024년 2월 9일,재미없뜸,1
박미은,2024년 2월 8일,정식 오픈이요,5
Whatthe,2024년 2월 8일,반디 안살려내면 호요버스 본사 빠따들고 찾아감,4
최상욱,2024년 2월 8일,선주 나부에서 개박살났던 스토리  페나코니가 살렸다  사실 이건 나부로 기대치를 박살낸 뒤에 페나코니로 올리려던 류웨이의 큰그림이 아니었을까 ,5
게임소게서,2024년 2월 8일,지루해요  ,1
WB J,2024년 2월 8일,오픈 때부터 시작한 유저로서 양판소를 연상케 하는 메인스토리 나부편의 개연성 엉망과 심각한 분량 부족의 스토리  경류 음월로 대표되는 파멸 직업군의 오버 밸런스로 인한 나머지 딜러들의 사용률 감소와 이에 따른 심각한 픽업 의욕 저하가 겹쳐 인 게임 퀄리티는 좋아도 본인을 포함한 유저들의 실제 사용 경험은 결코 좋다 할수 없는 지경에 이르렀음  어느정도 개선될지는 모르나 이 작품을 개발한 본사의 최대 히트작 원신과 유사한 방향으로 계속 나아간다면 주변인에게 결코 추천해주고 싶지 않은 게임임 ,5
오크더,2024년 2월 8일,아니 대부분 좋아요 컨텐츠 나 게임이 나름대로 재미는데 근데 계속 나가지고 이거 왜이래요 아니 제 계정 해킹 당해나요 아니 계속 나가저서 빡치고 뭐예요 이게   ,1
전도현,2024년 2월 8일,굿,5
박대우,2024년 2월 8일,쓰레기,1
이유리,2024년 2월 8일,페나코니 미쳤다 진짜     ,5
대한민국붕어,2024년 2월 8일,운영 잘해주시면  점 드립니다,5
wh yw,2024년 2월 8일,원신이 스타레일을 이길수가 없는이유  성을 그냥 줌,5
Yuro Jung,2024년 2월 8일,개쩔어,5
웰시살코기,2024년 2월 8일,가장 완벽한 모바일게임,5
박게임,2024년 2월 8일,       ,5
윤재혁,2024년 2월 8일,음    정말 좋아요 그러니까 장점 단점으로말하면 장점 캐릭터 디자인  캐릭터 목소리  스토리 이벤트 등등   있고 단점은 가끔 게임을 하다보면 저만그런지 모르겠는데 튕겨요 튕기는거 빼면 다좋은것 같네요,5
이수승,2024년 2월 8일,    게임 너무 좋습니다 멋지네요    캐릭터 디자인 너무 예쁘네요,5
구희성,2024년 2월 8일,페나코니 벽타기 이동 도중에 갑자기 꺼진 후로 다시 켜니 버그난 것처럼 제대로 작동이 안되네요 ,1
최원우,2024년 2월 8일,    업데이트로 복귀하려 했지만 또 버그때문인지  분정도 연결이 유지되다 계속 튕기네요  핸드폰을 껐다가 다시 키고 지웠다 깔아도 계속 여전하네요   핸드폰도 거의 최신인데도 이럽니다  정말 재밌게 한 기억때문에 복귀하려 했지만 이렇게 들어가지도 못하니 실망이네요  ,1
코자요,2024년 2월 8일,드디어 정신을 차렸구나,5
olr l,2024년 2월 8일,육성이 쉬운가     좋은 캐릭터 얻기가 쉬운가     스토리 진행이 편한가     하면할수록 스토리 공략을 진행하는데 있어 필요한 캐릭터 뽑기와 그 캐릭터의 육성이 너무 힘듬 돈을 쓰면 쓸 수록 확률이 올라가지만 무과금유저는 많은 걸 포기하고 할 수밖에 없어지는데 그러면 그럴수록 필드 위 잡몹도 잡기 버거워짐 이벤트에 참여해서 얻는 성옥으로 뽑기를 하려해도 스토리에서 참여하는 경우가 많아 거기까지 악착같이 밀어야하는 상황이 많이 연출됨 하면 할 수록 캐릭터 디자인이랑 연출 잘 뽑아서 덕질하는 마음으로 돈 쓰고 팬심으로 하는 게임이라는 생각이 듬 스토리 진행이 버거운 유저를 위해 패치를 해줬으면 좋겠음 완벽한건 아니지만 잘 모르는 채로 힘들게 육성하던 캐릭터가 스토리 진행하던 중 몹한테 한방컷나서 빡쳐서 리뷰 써옴,1
김연후,2024년 2월 8일,이거 왜이런가요  업데이트를 하고 데이터 다운로드중 갑자기 멈추더니 게임에서 나가집니다     접속한 사람이 많아서 그런가 싶었는데  일이 지나도 계속 그러네여,1
yun,2024년 2월 8일,다 좋은데 업데이트 이후 중간중간 계속 튕기네요,5
전지호TV,2024년 2월 8일,페나코니가  장맞지  야릴로가 프롤르그고,4
팝태,2024년 2월 8일,이번 페나코니 스토리 아주 마음에 듭니다 이제 떡상하시죠  원신으로 따지면 이제 몬드 지나서 리월 스토리 시작한 느낌임 ,5
DKD,2024년 2월 8일,페나코니 꿀잼임  이대로만 갑시다,4
이현창,2024년 2월 8일,검열 망겜,1
Van Van,2024년 2월 8일,음        ,1
루미네,2024년 2월 8일,우리 반디 안 살려내면 호요에 불지르러감  반디야아아아앜       ,5
박진우,2024년 2월 8일,갤럭시    인데 로그인이 안 되고 튕김 일반모드로 바꿔도 튕김,3
kang suyoung,2024년 2월 8일,그래 이거지       돌아왓네요 콘텐츠가없어도 너무없어 숙제만 하고 끄다 접을뻔한 스타레일      부터는 스토리도 너무좋고 콘텐츠도 많네요,5
십세,2024년 2월 8일,전   스택대 아젤티 얻었어요  진짜 재미있어요   ,5
여인범,2024년 2월 7일,업데이트 이후 발열심해지면 폰이 걍꺼짐   플립  ,1
yuyuuho,2024년 2월 7일,재밌음,5
박성범,2024년 2월 7일,이번     업데이트 매우 만족스러움,5
양대찬,2024년 2월 7일,페나코니는 최고야,5
수마칼리,2024년 2월 7일,잊고있다 복귀하면 할거많아짐   ,4
스틱메이커,2024년 2월 7일,반디 돌려내   ,5
Kevin412,2024년 2월 7일,그저 갓겜 페나코니로써 이게임은 완벽해졌다,5
재빠른오징어,2024년 2월 7일,반디때문에  점주고  반디 때문에  점으로 내려갈지 모르는 평가글 ,5
권현,2024년 2월 7일,이번 업데이트 이후부터 계속 튕기는데 이것좀 고쳐주세요 기종은    입니다 ,1
달가죽,2024년 2월 7일,진짜 나부 때는 조금 지루하긴했는데 페나코니에서 천장타고 벽타고 꿈 들어가고 광고판이 따라오고 새로운 퍼즐 나오고 이런 것들이 신기했음  글고 컷신이 많고 신캐에 라이덴 있으니 너무 좋음  근데 기다린 만큼 컨텐츠가 엄청 많지는 않아서 아쉽긴 한데 다른 부분에 신경을 쓴 거겠지  아무래도 캐릭터나 몹 같은 것도 디자인하고 컷신도 많이 만들고 그러니 그러려니함  결론적으로 매우 기대가 됨  근데 진짜     추가 되었으면 좋겠음 ,5
KLIGHT HOUSE,2024년 2월 7일,게임을 해야할 이유가 없음  스토리 너무 어렵고 어려운 단어가 너무 많이 나옴 ,1
작은정원,2024년 2월 7일,제발 소통좀,4
yee yee,2024년 2월 7일,페나코니 최고,5
윤다희,2024년 2월 7일,좋아용,5
완두콩TV,2024년 2월 7일,페나코니로 붕스 부활해서 기쁜 호붕이면 개추 ,5
ZIN GUN,2024년 2월 7일,가족 상점이 아니라 페밀리 상점입니다 ,2
GØD_재생보트,2024년 2월 7일,꾸준히 하고 무과금도 충분하게 플레이 할수있어서 재밌게 플레이하고 있습니다,5
김JSoo,2024년 2월 7일,갑자기 다운 설치가 안됩니다  이유좀,1
ᄏᄏ,2024년 2월 7일,나부 스토리가 개  인데 비해 페나코니는 아직 끝나진 않았지만 흥미진진하게 잘 만든 것 같음 앞으로 이렇게만 하면 갓겜임,5
조림장,2024년 2월 7일,개갓겜,5
i,2024년 2월 7일,스토리가 미쳤다,5
지상현,2024년 2월 7일,이번 스토리 지림,5
임윤규,2024년 2월 7일,원신보다더갓겜인 붕괴  스타레일 장점  뽑기   회시캐릭터지급 장점  더많은캐릭터,5
김씨,2024년 2월 7일,업뎃하고 나서 게임에 접속이 안되는데요,1
홍순녀,2024년 2월 7일,재밌네요,1
Kim Hy,2024년 2월 7일,   부터 갓겜됨  나부까지는 진짜 문제 많은 겜이었는데 이제 오역도 많이 고치고 센스있게 유행하는 밈도 넣어주고 번역이 많이 자연스러워졌음  스토리도 드디어 흥미진진해졌다,5
오은규,2024년 2월 7일,페나코니 파이팅,5
서경오 (밀토니아),2024년 2월 7일,페미를지지합니다,1
뉴럴,2024년 2월 7일,재밌네요,5
김준호 (도주망야),2024년 2월 7일,잼있게하는중입니다 ,5
HS,2024년 2월 7일,재밌어요   근데 페나코니 업데이트 이후 최적화가 덜됐는지 전투중 움직임이 끊기는듯한 느낌이 있습니다,5
박포도,2024년 2월 7일,비주얼적인 우수함을 제외하면  계속할 이유를 못느끼겠다 ,2
이로하카자마,2024년 2월 7일,슬슬 괜찮아지고 있 검열도 없어지는거 같고,5
고영준,2024년 2월 6일,    레전드,5
aa,2024년 2월 6일,이게 붕괴다,5
김동영,2024년 2월 6일,페나코니 개맛있다 진짜,5
김문희,2024년 2월 6일,너무좋아요,5
츠보,2024년 2월 6일,무과금인데도 게임 잘만 돌아감 인플레가 빠르다는 건 맞지만 매버전마다 캐릭을 뽑을 수 있을 만큼 주니 무소과금이 못 버틸정도는 아님  경류 제레만으로 잘 돌아감  단 매버전 신캐를 쏟아내니 힘든 감이 있긴함,3
이름뭐하지,2024년 2월 6일,번역 이슈부터 게임 플레이 요소 스토리  연출 등등 의 지속적인 개선 모습이 보이고 있습니다  한 때는 게임이 진짜로 망하면 어쩌나 걱정될 정도였는데 조금씩 증명해주시네요  게임을 즐기고 시간과 돈을 투자하는 유저들을 제발 실망시키지 말아주세요  생각 이상으로 게임 하나하나가 소중합니다  가장 큰 불은 꺼진 것 같은데          버전 스토리로 떡밥 회수를 잘 하는게 중요할 것 같습니다 ,3
LikATree,2024년 2월 6일,오역도 거의 없어졌고 이렇게 재밌게 만들줄 아는사람들이 나부는 왜 박살내놨는지 모르겠다   이대로만 갔으면 좋겠다,5
Dom Free,2024년 2월 6일,돈 쓰면 뭐하냐   할게 없다    재미도 없고 붕괴 타이틀 들고  스토리에 흥미가 안 생긴다,4
키리,2024년 2월 6일,굿,5
터렛,2024년 2월 6일,대 황 반 디,5
커맨드블럭,2024년 2월 6일, 점 주는데 반디 안살림  점으로 낮춤   ,5
이철주,2024년 2월 6일,조금만 오타를 고치고  다른 컨텐츠를 넣으면 좀더 좋을꺼 같아요 ,5
지창민,2024년 2월 6일,언제부터인가 슬슬 난이도 꼴아박더니 특수캐 없으면 꼬아짐 점점 답이 없어짐 얘네 딴겜도 난이도나 밸런스 이정도인지 궁금함,2
양성규 (북폴),2024년 2월 6일,메인스토리에 벽느낌 추천레벨보다 높게 캐릭터 육성하고 유리한 속성캐릭터로 들고가도 벽이 느껴진다 몇달씩이나 걸려서 개척레벨   찍고  성 유물로 종결세팅 맞춰서 메인스토리 밀어야함 솔직히 스토리를 제외한 컨텐츠가 재미가 없거나 할게 없음 나중에 복귀 유저나 신규유입 유저들은 감당 안 될정도로 난이도가 높음 턴제게임이라 컨트롤로 캐릭터 육성 상태를 보완할 수도 없음  성 캐릭터 주고 뽑기권을 아무리 많이 줘도 이것이 해결이 안 되면 게임이 오래될 수록 유입이나 복귀를 비추천하게 될 것 같음,1
지원재,2024년 2월 6일,최고에요,5
Ryouern,2024년 2월 6일,소통부재 회사,2
박민재,2024년 2월 6일,  로는 잘돌아가는데 핸드폰으로 하면 자꾸 튕겨요,5
루비,2024년 2월 6일,    페나코니 떡상 가즈아앗,5
이승엽,2024년 2월 6일,   까지는 렉도 안걸리고 잘만 돌아갔는데    이후 자꾸 심하게 렉걸리면서 들어가는 족족 자꾸 튕겨요    모바일플레이고 휴대폰도    인데다가 램도 충족되는데 왜 그러는지 알수있을까요  빨리 들어가서 블랙스완 뽑고싶어요   ,4
팡팡파라파라팡팡팡,2024년 2월 6일,계속 이런식이면 호요버스에 미래는 없는듯,1
오세준,2024년 2월 6일,갤럭시      기종을 사용하는데     업데이트 이후 갑자기 게임 팅김현상이 있어 재설치를했는데 리소스파일 다운로드가 원활이 안됩니다 ,1
I아이,2024년 2월 6일,카프카 광추 노픽뚫 블랙스완 노픽뚫 전광   스택 압도적 감사 페나코니 스토리 개재밌어요,5
핑크공듀,2024년 2월 6일,캬 이게 게임이지,5
지ᄏ존 (ZIZONKING),2024년 2월 6일,아 개재밋다  ,5
김현주,2024년 2월 6일,겜을 하려고 키면 계속 팅깁니다  이 글을 보시면 한시라도 빨리 버그를 없애주시면 좋을거같아 ,5
만두,2024년 2월 6일,난 재밌음 하지만  별  개는 좀  ,4
연두연두콩콩,2024년 2월 6일,앞으로도 계속 할거같아요  스토리만 좋아진다면  ,4
ᄋᄋ,2024년 2월 6일,망겜,1
King Gyun,2024년 2월 6일,검열이 심하고 과금유도가 심합니다,1
오로,2024년 2월 6일,블랙스완보고 개같이 복귀,5
